CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14770.0,232,2,876.4200000000001,3,Low-Value Customers
14772.0,112,1,139.26,3,Low-Value Customers
14775.0,58,3,1011.9,2,New Customers
14776.0,51,11,2538.3,1,At-Risk Customers
14778.0,127,2,730.86,3,Low-Value Customers
14779.0,281,3,386.15,3,Low-Value Customers
14780.0,55,2,447.68,3,Low-Value Customers
14782.0,320,1,200.1,3,Low-Value Customers
14784.0,26,2,289.99,0,Loyal High-Value
14785.0,10,2,77.4,0,Loyal High-Value
14788.0,7,2,679.44,0,Loyal High-Value
14789.0,29,1,197.64,0,Loyal High-Value
14790.0,17,4,745.06,0,Loyal High-Value
14792.0,64,1,6.2,3,Low-Value Customers
14793.0,21,1,228.99,0,Loyal High-Value
14794.0,3,7,1319.91,1,At-Risk Customers
14795.0,166,1,131.45000000000002,3,Low-Value Customers
14796.0,1,17,8022.49,1,At-Risk Customers
14798.0,53,3,173.74,3,Low-Value Customers
14799.0,51,1,157.7,3,Low-Value Customers
14800.0,48,12,4339.74,1,At-Risk Customers
14801.0,61,1,193.14,3,Low-Value Customers
14803.0,162,3,845.5500000000001,2,New Customers
14804.0,9,1,353.27,0,Loyal High-Value
14805.0,15,4,554.65,0,Loyal High-Value
14806.0,75,1,193.39,3,Low-Value Customers
14808.0,40,8,2741.17,2,New Customers
14810.0,41,11,2087.88,1,At-Risk Customers
14813.0,370,2,155.43,3,Low-Value Customers
14815.0,37,2,778.5,0,Loyal High-Value
14816.0,197,1,271.85,3,Low-Value Customers
14817.0,200,2,1110.34,2,New Customers
14818.0,74,3,657.8,2,New Customers
14819.0,64,2,272.07,3,Low-Value Customers
14820.0,21,4,507.29,0,Loyal High-Value
14821.0,367,1,48.8,3,Low-Value Customers
14823.0,180,3,321.43,3,Low-Value Customers
14824.0,10,4,1127.71,0,Loyal High-Value
14825.0,4,12,2226.9100000000003,1,At-Risk Customers
14828.0,197,3,2139.76,2,New Customers
14829.0,29,4,697.55,2,New Customers
14830.0,53,1,197.13,3,Low-Value Customers
14834.0,18,6,1720.3,2,New Customers
14836.0,10,3,102.45,0,Loyal High-Value
14837.0,90,4,1649.5,2,New Customers
14840.0,268,1,62.85,3,Low-Value Customers
14841.0,53,6,3295.76,2,New Customers
14842.0,44,4,2824.69,2,New Customers
14844.0,64,4,3189.81,2,New Customers
14847.0,149,1,309.40000000000003,3,Low-Value Customers
14849.0,22,25,7930.54,1,At-Risk Customers
14850.0,312,1,325.75,3,Low-Value Customers
14851.0,23,2,511.35,0,Loyal High-Value
14852.0,58,6,2836.69,2,New Customers
14853.0,24,2,475.8,0,Loyal High-Value
14854.0,78,7,2759.83,2,New Customers
14855.0,119,2,645.65,3,Low-Value Customers
14856.0,36,3,1311.38,2,New Customers
14857.0,60,2,1173.12,2,New Customers
14859.0,13,4,1353.74,2,New Customers
14860.0,19,1,170.32,0,Loyal High-Value
14861.0,52,1,125.79,3,Low-Value Customers
14862.0,26,2,841.2,0,Loyal High-Value
14863.0,29,1,266.76,0,Loyal High-Value
14865.0,7,2,52.2,0,Loyal High-Value
14866.0,11,12,14389.9,1,At-Risk Customers
14867.0,186,3,710.28,2,New Customers
14868.0,3,8,2953.59,1,At-Risk Customers
14869.0,9,2,725.7,0,Loyal High-Value
14870.0,262,1,327.25,3,Low-Value Customers
14871.0,3,4,522.38,0,Loyal High-Value
14873.0,210,1,519.68,3,Low-Value Customers
14875.0,108,2,1465.32,2,New Customers
14878.0,13,9,1485.54,1,At-Risk Customers
14880.0,77,3,706.19,2,New Customers
14881.0,20,1,255.4,0,Loyal High-Value
14882.0,27,2,589.7,0,Loyal High-Value
14883.0,19,6,761.59,2,New Customers
14885.0,132,1,765.3199999999999,3,Low-Value Customers
14886.0,253,1,364.8,3,Low-Value Customers
14887.0,79,1,1862.0,2,New Customers
14888.0,207,1,369.2,3,Low-Value Customers
14889.0,336,1,135.9,3,Low-Value Customers
14890.0,254,1,125.65,3,Low-Value Customers
14891.0,148,2,554.38,3,Low-Value Customers
14893.0,10,2,1237.85,0,Loyal High-Value
14894.0,85,1,655.75,3,Low-Value Customers
14895.0,8,20,11138.71,1,At-Risk Customers
14896.0,205,2,468.77,3,Low-Value Customers
14897.0,8,4,1366.38,0,Loyal High-Value
14898.0,23,6,1303.52,2,New Customers
14901.0,11,9,1421.29,1,At-Risk Customers
14902.0,26,1,332.66,0,Loyal High-Value
14903.0,21,5,2810.63,2,New Customers
14904.0,2,2,1025.44,0,Loyal High-Value
14905.0,158,2,616.15,3,Low-Value Customers
14907.0,3,7,3501.1,1,At-Risk Customers
14908.0,74,1,277.8,3,Low-Value Customers
14910.0,3,4,434.35,0,Loyal High-Value
14911.0,1,201,143825.06,1,At-Risk Customers
14912.0,17,2,867.85,0,Loyal High-Value
14913.0,36,4,1227.43,2,New Customers
14915.0,91,2,307.48,3,Low-Value Customers
14916.0,71,4,1268.98,2,New Customers
14918.0,116,2,1610.15,2,New Customers
14920.0,213,2,977.77,3,Low-Value Customers
14921.0,30,2,1316.07,2,New Customers
14923.0,51,1,749.1,0,Loyal High-Value
14924.0,246,1,310.05,3,Low-Value Customers
14929.0,32,1,223.88,0,Loyal High-Value
14930.0,109,3,2372.86,2,New Customers
14931.0,5,5,1257.68,1,At-Risk Customers
14932.0,366,1,363.53,3,Low-Value Customers
14934.0,82,2,1890.94,2,New Customers
14935.0,297,1,1784.71,3,Low-Value Customers
14936.0,34,8,8137.02,1,At-Risk Customers
14937.0,57,3,1621.88,2,New Customers
14944.0,30,12,5900.25,1,At-Risk Customers
14946.0,14,1,100.9,0,Loyal High-Value
14947.0,72,2,290.82,3,Low-Value Customers
14948.0,23,6,1101.97,2,New Customers
14950.0,19,1,371.2,0,Loyal High-Value
14951.0,79,1,311.69,3,Low-Value Customers
14952.0,60,11,8099.49,1,At-Risk Customers
14953.0,25,1,289.82,0,Loyal High-Value
14954.0,12,1,336.17,0,Loyal High-Value
14957.0,253,1,58.49,3,Low-Value Customers
14958.0,147,3,499.68,3,Low-Value Customers
14959.0,64,4,695.42,2,New Customers
14960.0,8,2,221.27,0,Loyal High-Value
14961.0,11,9,7044.68,1,At-Risk Customers
14962.0,271,1,126.7,3,Low-Value Customers
14963.0,10,5,1487.8,2,New Customers
14964.0,247,1,206.21,3,Low-Value Customers
14965.0,96,2,599.0,3,Low-Value Customers
14966.0,15,1,191.32,0,Loyal High-Value
14967.0,50,1,463.8,3,Low-Value Customers
14968.0,30,1,147.59,0,Loyal High-Value
14970.0,68,4,1592.06,2,New Customers
14971.0,35,3,1116.57,2,New Customers
14972.0,128,1,114.77,3,Low-Value Customers
14973.0,107,3,1314.45,2,New Customers
14974.0,37,1,114.39,3,Low-Value Customers
14975.0,57,1,279.94,3,Low-Value Customers
14976.0,57,7,790.86,2,New Customers
14978.0,72,5,1931.42,2,New Customers
14981.0,246,1,102.12,3,Low-Value Customers
14984.0,19,2,213.27,0,Loyal High-Value
14985.0,198,2,296.75,3,Low-Value Customers
14987.0,16,2,326.4,0,Loyal High-Value
14988.0,212,1,334.54,3,Low-Value Customers
14995.0,39,2,233.23,0,Loyal High-Value
14997.0,46,3,546.1999999999999,2,New Customers
14998.0,170,2,429.87,3,Low-Value Customers
15000.0,48,1,490.52,3,Low-Value Customers
15002.0,116,4,1641.76,2,New Customers
15004.0,147,1,1246.32,3,Low-Value Customers
15005.0,16,28,6316.57,1,At-Risk Customers
15006.0,51,1,502.09,3,Low-Value Customers
15007.0,159,1,156.91,3,Low-Value Customers
15009.0,12,3,1261.78,0,Loyal High-Value
15010.0,36,1,308.94,0,Loyal High-Value
15012.0,54,2,423.04,3,Low-Value Customers
15014.0,43,2,260.17,0,Loyal High-Value
15016.0,173,1,170.04,3,Low-Value Customers
15017.0,34,1,125.58,3,Low-Value Customers
15018.0,39,3,496.21,0,Loyal High-Value
15019.0,267,1,266.0,3,Low-Value Customers
15021.0,9,9,1914.82,1,At-Risk Customers
15022.0,12,4,905.04,0,Loyal High-Value
15023.0,3,11,6802.76,1,At-Risk Customers
15024.0,10,10,1661.33,1,At-Risk Customers
15025.0,33,1,377.01,0,Loyal High-Value
15026.0,80,3,469.0,2,New Customers
15027.0,31,4,1066.15,2,New Customers
15028.0,8,4,627.13,0,Loyal High-Value
15030.0,72,2,518.28,3,Low-Value Customers
15031.0,4,4,668.14,0,Loyal High-Value
15032.0,256,3,4959.1,2,New Customers
15033.0,5,10,2586.67,1,At-Risk Customers
15034.0,16,8,4308.61,1,At-Risk Customers
15035.0,90,1,252.73,3,Low-Value Customers
15036.0,72,3,465.55,2,New Customers
15038.0,59,6,705.49,2,New Customers
15039.0,10,47,19914.44,1,At-Risk Customers
15041.0,170,1,180.35,3,Low-Value Customers
15042.0,199,1,135.93,3,Low-Value Customers
15043.0,31,1,537.0,0,Loyal High-Value
15044.0,19,17,7700.23,1,At-Risk Customers
15045.0,152,2,735.66,3,Low-Value Customers
15046.0,9,15,5213.77,1,At-Risk Customers
15047.0,270,1,343.62,3,Low-Value Customers
15048.0,65,4,384.05,2,New Customers
15049.0,274,1,121.17000000000002,3,Low-Value Customers
15050.0,25,3,1782.09,2,New Customers
15051.0,23,3,1391.61,2,New Customers
15052.0,319,1,215.78,3,Low-Value Customers
15053.0,5,3,697.79,0,Loyal High-Value
15054.0,12,2,302.1,0,Loyal High-Value
15057.0,275,2,1489.5,2,New Customers
15058.0,25,11,2124.99,1,At-Risk Customers
15059.0,41,9,1337.72,2,New Customers
15060.0,8,4,303.09000000000003,0,Loyal High-Value
15061.0,4,48,54534.14,1,At-Risk Customers
15062.0,71,4,987.86,2,New Customers
15063.0,213,1,370.8,3,Low-Value Customers
15065.0,38,4,3158.13,2,New Customers
15066.0,53,1,893.59,0,Loyal High-Value
15067.0,78,3,1744.76,2,New Customers
15068.0,46,2,553.36,0,Loyal High-Value
15069.0,179,1,1109.53,3,Low-Value Customers
15070.0,373,1,106.2,3,Low-Value Customers
15071.0,94,2,982.07,2,New Customers
15073.0,10,3,1043.41,0,Loyal High-Value
15074.0,105,1,748.87,3,Low-Value Customers
15075.0,78,1,773.03,3,Low-Value Customers
15076.0,173,1,880.85,3,Low-Value Customers
15078.0,7,32,9743.11,1,At-Risk Customers
15079.0,213,4,895.61,2,New Customers
15081.0,22,5,504.8,2,New Customers
15083.0,257,1,88.2,3,Low-Value Customers
15087.0,282,1,306.94,3,Low-Value Customers
15088.0,21,2,1160.07,0,Loyal High-Value
15089.0,10,6,2420.84,1,At-Risk Customers
15090.0,308,1,381.32,3,Low-Value Customers
15091.0,68,1,480.71,3,Low-Value Customers
15092.0,215,2,457.81,3,Low-Value Customers
15093.0,18,6,4597.02,1,At-Risk Customers
15095.0,104,4,1370.6,2,New Customers
15096.0,43,1,219.39,3,Low-Value Customers
15097.0,4,1,248.08,0,Loyal High-Value
15098.0,182,3,39916.5,2,New Customers
15099.0,84,1,410.48,3,Low-Value Customers
15100.0,334,3,876.0,3,Low-Value Customers
15101.0,9,2,317.53000000000003,0,Loyal High-Value
15103.0,31,2,703.36,0,Loyal High-Value
15104.0,197,2,1027.44,3,Low-Value Customers
15105.0,18,7,2298.93,1,At-Risk Customers
15106.0,18,5,1422.52,2,New Customers
15107.0,311,6,319.5,3,Low-Value Customers
15108.0,142,4,1300.25,2,New Customers
15109.0,246,1,484.95,3,Low-Value Customers
15110.0,24,4,996.1,2,New Customers
15111.0,29,3,1567.48,2,New Customers
15113.0,10,3,3609.33,2,New Customers
15114.0,30,10,2760.56,1,At-Risk Customers
15115.0,18,1,340.11,0,Loyal High-Value
15116.0,18,4,1352.75,2,New Customers
15117.0,15,5,1551.78,2,New Customers
15118.0,134,1,244.8,3,Low-Value Customers
15119.0,246,1,266.4,3,Low-Value Customers
15120.0,134,1,358.82,3,Low-Value Customers
15121.0,50,2,457.72,0,Loyal High-Value
15122.0,114,3,1633.78,2,New Customers
15123.0,7,2,2199.31,0,Loyal High-Value
15124.0,23,2,184.19,0,Loyal High-Value
15125.0,25,15,11528.48,1,At-Risk Customers
15127.0,66,1,406.53,3,Low-Value Customers
15128.0,60,4,1471.0,2,New Customers
15129.0,50,11,3447.4,1,At-Risk Customers
15130.0,170,1,330.11,3,Low-Value Customers
15132.0,18,5,977.93,2,New Customers
15133.0,128,3,982.42,2,New Customers
15134.0,15,8,1387.99,1,At-Risk Customers
15135.0,239,1,139.05,3,Low-Value Customers
15136.0,3,4,1286.7,0,Loyal High-Value
15139.0,240,2,178.96,3,Low-Value Customers
15140.0,52,7,2354.25,2,New Customers
15142.0,46,1,498.74,0,Loyal High-Value
15143.0,226,1,259.45,3,Low-Value Customers
15144.0,8,17,6580.4400000000005,1,At-Risk Customers
15145.0,4,4,1194.73,0,Loyal High-Value
15146.0,165,2,1327.16,2,New Customers
15147.0,240,1,623.5,3,Low-Value Customers
15148.0,11,1,301.29,0,Loyal High-Value
15149.0,134,1,520.8000000000001,3,Low-Value Customers
15150.0,17,10,5314.47,1,At-Risk Customers
15152.0,10,13,4745.69,1,At-Risk Customers
15153.0,31,1,329.25,0,Loyal High-Value
15154.0,75,1,296.42,3,Low-Value Customers
15156.0,1,3,961.49,0,Loyal High-Value
15157.0,4,3,1936.07,0,Loyal High-Value
15158.0,45,1,401.4,3,Low-Value Customers
15159.0,2,30,18641.01,1,At-Risk Customers
15160.0,357,1,158.16,3,Low-Value Customers
15163.0,18,2,304.47,0,Loyal High-Value
15164.0,69,3,843.05,2,New Customers
15165.0,373,1,487.75,3,Low-Value Customers
15167.0,321,1,163.0,3,Low-Value Customers
15168.0,26,1,106.56,0,Loyal High-Value
15171.0,331,1,1289.5,3,Low-Value Customers
15172.0,9,5,1624.05,1,At-Risk Customers
15174.0,323,1,135.75,3,Low-Value Customers
15175.0,72,1,224.14,3,Low-Value Customers
15178.0,260,1,40.5,3,Low-Value Customers
15179.0,18,5,2206.9500000000003,2,New Customers
15180.0,367,1,87.5,3,Low-Value Customers
15181.0,66,3,689.48,2,New Customers
15182.0,154,2,622.85,3,Low-Value Customers
15184.0,29,2,406.76,0,Loyal High-Value
15185.0,70,1,310.62,3,Low-Value Customers
15186.0,14,2,411.41,0,Loyal High-Value
15187.0,2,16,4777.18,1,At-Risk Customers
15189.0,1,41,16225.39,1,At-Risk Customers
15192.0,120,3,1044.32,2,New Customers
15193.0,61,1,499.32,3,Low-Value Customers
15194.0,3,15,7616.53,1,At-Risk Customers
15195.0,3,1,3861.0,0,Loyal High-Value
15197.0,11,3,1079.61,0,Loyal High-Value
15198.0,92,2,193.64,3,Low-Value Customers
15199.0,59,4,1268.7,2,New Customers
15201.0,87,5,1236.54,2,New Customers
15203.0,26,6,1827.8,2,New Customers
15204.0,357,1,316.58,3,Low-Value Customers
15205.0,85,2,653.24,3,Low-Value Customers
15206.0,10,4,420.3,0,Loyal High-Value
15208.0,1,5,870.12,0,Loyal High-Value
15210.0,225,1,331.18,3,Low-Value Customers
15211.0,60,2,894.4100000000001,2,New Customers
15212.0,241,1,101.8,3,Low-Value Customers
15213.0,319,2,328.35,3,Low-Value Customers
15214.0,2,8,1661.44,1,At-Risk Customers
15215.0,47,3,734.94,2,New Customers
15216.0,88,1,96.6,3,Low-Value Customers
15218.0,11,11,5756.89,1,At-Risk Customers
15219.0,176,1,305.75,3,Low-Value Customers
15220.0,52,6,1778.96,2,New Customers
15221.0,366,1,403.25,3,Low-Value Customers
15222.0,319,1,585.0,3,Low-Value Customers
15223.0,226,2,755.75,3,Low-Value Customers
15224.0,358,2,322.08,3,Low-Value Customers
15225.0,234,1,409.4,3,Low-Value Customers
15226.0,311,1,154.41,3,Low-Value Customers
15227.0,37,5,1219.4,2,New Customers
15228.0,66,4,3386.71,2,New Customers
15230.0,239,2,429.6,3,Low-Value Customers
15232.0,113,2,612.06,3,Low-Value Customers
15234.0,277,1,197.0,3,Low-Value Customers
15235.0,218,12,2247.51,2,New Customers
15236.0,299,1,321.05,3,Low-Value Customers
15237.0,2,4,1412.32,1,At-Risk Customers
15238.0,29,3,1071.99,2,New Customers
15239.0,10,2,780.59,0,Loyal High-Value
15240.0,45,5,1706.57,2,New Customers
15241.0,67,8,1756.44,2,New Customers
15243.0,74,1,316.68,3,Low-Value Customers
15244.0,65,2,631.57,2,New Customers
15245.0,134,3,2515.84,2,New Customers
15246.0,238,2,514.15,3,Low-Value Customers
15247.0,122,1,356.0,3,Low-Value Customers
15249.0,32,13,6688.46,1,At-Risk Customers
15251.0,9,11,10484.99,1,At-Risk Customers
15252.0,36,2,740.78,0,Loyal High-Value
15253.0,16,5,918.2,2,New Customers
15254.0,127,1,300.36,3,Low-Value Customers
15255.0,67,1,890.85,3,Low-Value Customers
15256.0,149,1,98.45,3,Low-Value Customers
15257.0,283,1,317.15,3,Low-Value Customers
15258.0,169,2,623.16,3,Low-Value Customers
15260.0,100,7,1810.77,2,New Customers
15261.0,135,1,254.82,3,Low-Value Customers
15262.0,324,1,178.95000000000002,3,Low-Value Customers
15263.0,107,1,156.51,3,Low-Value Customers
15264.0,64,1,393.74,3,Low-Value Customers
15265.0,151,2,1506.12,2,New Customers
15266.0,338,1,119.3,3,Low-Value Customers
15267.0,22,5,1717.36,2,New Customers
15269.0,24,1,408.8,0,Loyal High-Value
15270.0,16,7,2379.49,1,At-Risk Customers
15271.0,7,15,2507.07,1,At-Risk Customers
15272.0,57,2,721.94,2,New Customers
15274.0,4,2,716.57,0,Loyal High-Value
15275.0,38,1,615.14,0,Loyal High-Value
15276.0,66,1,135.31,3,Low-Value Customers
15277.0,47,1,255.9,3,Low-Value Customers
15279.0,355,1,290.51,3,Low-Value Customers
15280.0,172,1,113.12,3,Low-Value Customers
15281.0,59,9,2332.15,2,New Customers
15286.0,50,1,240.55,3,Low-Value Customers
15287.0,22,2,486.69,0,Loyal High-Value
15288.0,43,5,2306.52,2,New Customers
15289.0,29,3,939.78,2,New Customers
15290.0,5,18,7943.22,1,At-Risk Customers
15291.0,26,15,4668.3,1,At-Risk Customers
15292.0,201,1,180.94,3,Low-Value Customers
15296.0,51,6,3672.86,2,New Customers
15297.0,10,3,641.94,0,Loyal High-Value
15298.0,2,12,4799.9,1,At-Risk Customers
15299.0,67,7,4507.01,2,New Customers
15300.0,64,1,496.44,3,Low-Value Customers
15301.0,51,12,5070.35,1,At-Risk Customers
15303.0,290,1,574.02,3,Low-Value Customers
15304.0,61,8,694.4,2,New Customers
15306.0,64,3,1174.35,2,New Customers
15307.0,96,1,205.3,3,Low-Value Customers
15308.0,274,1,310.47,3,Low-Value Customers
15311.0,1,91,60767.9,1,At-Risk Customers
15312.0,75,4,924.85,2,New Customers
15313.0,110,1,52.0,3,Low-Value Customers
15314.0,199,1,327.97,3,Low-Value Customers
15315.0,64,2,570.5,3,Low-Value Customers
15316.0,327,1,165.0,3,Low-Value Customers
15318.0,4,1,312.62,0,Loyal High-Value
15319.0,284,1,204.5,3,Low-Value Customers
15320.0,44,1,267.13,3,Low-Value Customers
15321.0,71,3,2748.31,2,New Customers
15322.0,86,1,679.68,3,Low-Value Customers
15325.0,104,1,162.29,3,Low-Value Customers
15326.0,334,1,311.71,3,Low-Value Customers
15327.0,53,1,208.75,3,Low-Value Customers
15329.0,39,3,1049.7,2,New Customers
15330.0,32,2,714.9599999999999,0,Loyal High-Value
15332.0,366,4,1661.06,2,New Customers
15333.0,208,1,1028.56,3,Low-Value Customers
15334.0,157,3,351.67,3,Low-Value Customers
15335.0,54,1,173.97,3,Low-Value Customers
15339.0,66,2,574.07,3,Low-Value Customers
15341.0,81,1,2020.52,2,New Customers
15342.0,130,1,406.09,3,Low-Value Customers
15343.0,87,1,364.5,3,Low-Value Customers
15344.0,1,3,563.94,0,Loyal High-Value
15345.0,46,1,393.54,3,Low-Value Customers
15346.0,333,1,252.42,3,Low-Value Customers
15347.0,366,1,201.6,3,Low-Value Customers
15348.0,72,1,158.04,3,Low-Value Customers
15349.0,158,2,473.81,3,Low-Value Customers
15350.0,373,1,115.65,3,Low-Value Customers
15351.0,12,7,1960.11,1,At-Risk Customers
15353.0,255,2,777.02,3,Low-Value Customers
15355.0,29,2,277.05,0,Loyal High-Value
15356.0,31,10,2766.5,1,At-Risk Customers
15358.0,5,22,8347.2,1,At-Risk Customers
15360.0,40,1,427.93,0,Loyal High-Value
15361.0,362,1,418.92,3,Low-Value Customers
15363.0,373,1,326.0,3,Low-Value Customers
15364.0,96,2,913.19,2,New Customers
15365.0,26,7,2314.32,2,New Customers
15366.0,75,2,602.51,3,Low-Value Customers
15367.0,57,4,1877.59,2,New Customers
15368.0,21,1,446.94000000000005,0,Loyal High-Value
15370.0,41,7,2386.05,2,New Customers
15372.0,137,1,2007.4,2,New Customers
15373.0,8,12,2415.91,1,At-Risk Customers
15374.0,129,1,168.0,3,Low-Value Customers
15376.0,40,3,1233.36,2,New Customers
15379.0,169,7,3703.29,2,New Customers
15380.0,9,5,1690.26,1,At-Risk Customers
15381.0,214,2,596.85,3,Low-Value Customers
15382.0,15,6,5955.71,1,At-Risk Customers
15384.0,170,2,642.41,3,Low-Value Customers
15385.0,40,1,316.88,0,Loyal High-Value
15386.0,186,1,394.14,3,Low-Value Customers
15388.0,270,1,140.54,3,Low-Value Customers
15389.0,172,1,500.0,3,Low-Value Customers
15392.0,5,4,1535.53,0,Loyal High-Value
15393.0,16,2,231.86,0,Loyal High-Value
15394.0,10,4,2183.54,2,New Customers
15395.0,326,1,107.45,3,Low-Value Customers
15396.0,113,1,288.18,3,Low-Value Customers
15397.0,290,1,94.0,3,Low-Value Customers
15398.0,16,2,1345.53,0,Loyal High-Value
15399.0,1,3,815.77,0,Loyal High-Value
15400.0,92,5,716.2,2,New Customers
15402.0,149,2,626.77,3,Low-Value Customers
15405.0,189,1,349.1,3,Low-Value Customers
15406.0,31,2,510.71,0,Loyal High-Value
15407.0,34,4,1056.44,2,New Customers
15408.0,264,1,267.18,3,Low-Value Customers
15410.0,84,8,3450.84,2,New Customers
15411.0,26,4,1358.88,2,New Customers
15412.0,171,1,190.53,3,Low-Value Customers
15414.0,10,3,774.9000000000001,0,Loyal High-Value
15415.0,313,1,572.8100000000001,3,Low-Value Customers
15416.0,65,4,3984.32,2,New Customers
15417.0,85,1,508.8,3,Low-Value Customers
15419.0,25,1,135.86,0,Loyal High-Value
15421.0,59,4,950.36,2,New Customers
15422.0,323,2,97.7,3,Low-Value Customers
15423.0,38,1,43.5,3,Low-Value Customers
15424.0,254,2,383.34,3,Low-Value Customers
15426.0,19,5,1447.39,2,New Customers
15427.0,33,3,1483.14,2,New Customers
15428.0,15,1,93.78,0,Loyal High-Value
15429.0,27,2,397.35,0,Loyal High-Value
15432.0,23,1,171.19000000000003,0,Loyal High-Value
15433.0,214,2,533.3,3,Low-Value Customers
15434.0,8,5,1041.48,0,Loyal High-Value
15435.0,22,1,149.29,0,Loyal High-Value
15436.0,12,3,1122.53,0,Loyal High-Value
15437.0,262,1,200.16,3,Low-Value Customers
15438.0,131,1,156.57999999999998,3,Low-Value Customers
15440.0,55,3,383.68,2,New Customers
15442.0,249,1,594.0,3,Low-Value Customers
15443.0,2,7,3236.91,1,At-Risk Customers
15444.0,9,2,1418.26,0,Loyal High-Value
15445.0,264,1,113.5,3,Low-Value Customers
15447.0,331,1,155.17000000000002,3,Low-Value Customers
15448.0,313,1,494.64,3,Low-Value Customers
15449.0,26,3,974.52,2,New Customers
15450.0,30,1,429.84,0,Loyal High-Value
15452.0,30,3,538.73,0,Loyal High-Value
15453.0,2,7,1388.37,1,At-Risk Customers
15454.0,362,1,179.1,3,Low-Value Customers
15456.0,283,3,447.22,3,Low-Value Customers
15457.0,262,1,237.07,3,Low-Value Customers
15458.0,25,1,161.64,0,Loyal High-Value
15460.0,354,1,216.76,3,Low-Value Customers
15462.0,94,3,234.6,3,Low-Value Customers
15463.0,29,1,126.14,0,Loyal High-Value
15464.0,338,1,1048.85,3,Low-Value Customers
15465.0,20,18,7354.62,1,At-Risk Customers
15466.0,85,1,334.53,3,Low-Value Customers
15467.0,9,3,524.88,0,Loyal High-Value
15468.0,51,2,467.51,0,Loyal High-Value
15469.0,50,2,538.55,0,Loyal High-Value
15471.0,2,1,469.48,0,Loyal High-Value
15472.0,113,1,371.56,3,Low-Value Customers
15473.0,14,7,1771.2,1,At-Risk Customers
15475.0,77,1,454.11,3,Low-Value Customers
15478.0,40,2,1441.42,2,New Customers
15480.0,116,1,905.5,3,Low-Value Customers
15482.0,16,12,11054.96,1,At-Risk Customers
15483.0,161,4,233.81,3,Low-Value Customers
15484.0,1,4,3594.31,1,At-Risk Customers
15485.0,30,3,2575.0,2,New Customers
15488.0,93,1,91.32,3,Low-Value Customers
15489.0,23,3,1134.28,2,New Customers
15491.0,95,6,3100.09,2,New Customers
15492.0,28,2,659.46,0,Loyal High-Value
15493.0,33,5,2001.8,2,New Customers
15494.0,21,2,1299.23,0,Loyal High-Value
15497.0,18,2,1262.2,0,Loyal High-Value
15498.0,3,27,13316.4,1,At-Risk Customers
15500.0,8,4,1131.56,0,Loyal High-Value
15502.0,16,12,10384.93,1,At-Risk Customers
15503.0,363,1,147.09,3,Low-Value Customers
15504.0,81,1,52.83,3,Low-Value Customers
15505.0,53,5,3610.96,2,New Customers
15506.0,23,3,979.26,2,New Customers
15507.0,172,1,492.36,3,Low-Value Customers
15508.0,189,6,1000.27,2,New Customers
15510.0,331,1,250.0,3,Low-Value Customers
15511.0,12,5,909.23,2,New Customers
15512.0,156,2,121.0,3,Low-Value Customers
15513.0,33,19,14758.22,1,At-Risk Customers
15514.0,12,11,4139.46,1,At-Risk Customers
15516.0,45,3,62.43,3,Low-Value Customers
15517.0,233,1,267.03,3,Low-Value Customers
15518.0,64,8,1942.45,2,New Customers
15520.0,2,1,343.5,0,Loyal High-Value
15521.0,40,8,3000.2,2,New Customers
15522.0,33,2,398.84,0,Loyal High-Value
15523.0,84,1,412.0100000000001,3,Low-Value Customers
15524.0,25,1,440.0,0,Loyal High-Value
15525.0,2,3,825.92,0,Loyal High-Value
15526.0,33,2,148.44,0,Loyal High-Value
15527.0,19,8,2429.78,1,At-Risk Customers
15528.0,254,1,229.33,3,Low-Value Customers
15529.0,23,11,3995.23,1,At-Risk Customers
15530.0,22,4,1502.35,2,New Customers
15531.0,8,2,2007.44,0,Loyal High-Value
15532.0,25,4,1580.93,2,New Customers
15533.0,19,3,807.57,0,Loyal High-Value
15535.0,173,4,536.4,2,New Customers
15537.0,163,1,110.92,3,Low-Value Customers
15539.0,7,1,538.46,0,Loyal High-Value
15540.0,11,1,213.3,0,Loyal High-Value
15541.0,114,1,85.13000000000001,3,Low-Value Customers
15543.0,288,1,127.86,3,Low-Value Customers
15544.0,9,9,3546.71,1,At-Risk Customers
15545.0,54,2,292.72,3,Low-Value Customers
15547.0,7,14,4954.84,1,At-Risk Customers
15549.0,77,3,1693.26,2,New Customers
15550.0,4,4,575.63,0,Loyal High-Value
15551.0,37,1,436.06,0,Loyal High-Value
15552.0,217,1,90.12,3,Low-Value Customers
15553.0,60,1,437.23,3,Low-Value Customers
15554.0,278,1,217.2,3,Low-Value Customers
15555.0,12,16,4805.17,1,At-Risk Customers
15556.0,24,1,279.77,0,Loyal High-Value
15557.0,29,1,473.65,0,Loyal High-Value
15561.0,12,4,800.5899999999999,0,Loyal High-Value
15562.0,352,1,134.55,3,Low-Value Customers
15563.0,22,4,1400.44,2,New Customers
15565.0,50,2,173.16000000000005,3,Low-Value Customers
15567.0,19,1,186.01,0,Loyal High-Value
15568.0,3,3,758.29,0,Loyal High-Value
15569.0,104,5,1375.71,2,New Customers
15570.0,7,12,4165.52,1,At-Risk Customers
15571.0,12,4,650.4300000000001,0,Loyal High-Value
15572.0,5,7,2552.86,1,At-Risk Customers
15573.0,32,2,607.45,0,Loyal High-Value
